cluster_id,service,processing_time,timestamp,num_replica,rps_per_replica,capacity
0,A,30,0,4,33.333333333333336,133.33333333333334
1,A,30,0,3,33.333333333333336,100.0
0,A,30,0,4,33.333333333333336,133.33333333333334
1,A,30,0,3,33.333333333333336,100.0
0,A,30,15000,4,33.333333333333336,133.33333333333334
1,A,30,15000,3,33.333333333333336,100.0
0,A,30,20000,12,33.333333333333336,400.0
1,A,30,20000,7,33.333333333333336,233.33333333333334
0,A,30,30000,12,33.333333333333336,400.0
1,A,30,30000,7,33.333333333333336,233.33333333333334
1,A,30,35000,8,33.333333333333336,266.6666666666667
0,A,30,35000,17,33.333333333333336,566.6666666666667
0,A,30,45000,17,33.333333333333336,566.6666666666667
1,A,30,45000,8,33.333333333333336,266.6666666666667
0,A,30,60000,17,33.333333333333336,566.6666666666667
1,A,30,60000,8,33.333333333333336,266.6666666666667
0,A,30,75000,17,33.333333333333336,566.6666666666667
1,A,30,75000,8,33.333333333333336,266.6666666666667
0,A,30,90000,17,33.333333333333336,566.6666666666667
1,A,30,90000,8,33.333333333333336,266.6666666666667
0,A,30,98000,9,33.333333333333336,300.0
1,A,30,98000,5,33.333333333333336,166.66666666666669
0,A,30,105000,9,33.333333333333336,300.0
1,A,30,105000,5,33.333333333333336,166.66666666666669
0,A,30,120000,9,33.333333333333336,300.0
1,A,30,120000,5,33.333333333333336,166.66666666666669
0,A,30,125000,11,33.333333333333336,366.6666666666667
0,A,30,135000,11,33.333333333333336,366.6666666666667
1,A,30,135000,5,33.333333333333336,166.66666666666669
0,A,30,150000,11,33.333333333333336,366.6666666666667
1,A,30,150000,5,33.333333333333336,166.66666666666669
0,A,30,165000,11,33.333333333333336,366.6666666666667
1,A,30,165000,5,33.333333333333336,166.66666666666669
0,A,30,180000,11,33.333333333333336,366.6666666666667
1,A,30,180000,5,33.333333333333336,166.66666666666669
0,A,30,195000,11,33.333333333333336,366.6666666666667
1,A,30,195000,5,33.333333333333336,166.66666666666669
1,A,30,203000,4,33.333333333333336,133.33333333333334
0,A,30,210000,11,33.333333333333336,366.6666666666667
1,A,30,210000,4,33.333333333333336,133.33333333333334
0,A,30,225000,11,33.333333333333336,366.6666666666667
1,A,30,225000,4,33.333333333333336,133.33333333333334
0,A,30,240000,11,33.333333333333336,366.6666666666667
1,A,30,240000,4,33.333333333333336,133.33333333333334
0,A,30,255000,11,33.333333333333336,366.6666666666667
1,A,30,255000,4,33.333333333333336,133.33333333333334
0,A,30,260000,12,33.333333333333336,400.0
1,A,30,260000,5,33.333333333333336,166.66666666666669
0,A,30,270000,12,33.333333333333336,400.0
1,A,30,270000,5,33.333333333333336,166.66666666666669
0,A,30,285000,12,33.333333333333336,400.0
1,A,30,285000,5,33.333333333333336,166.66666666666669
0,A,30,300000,12,33.333333333333336,400.0
1,A,30,300000,5,33.333333333333336,166.66666666666669
0,A,30,315000,12,33.333333333333336,400.0
1,A,30,315000,5,33.333333333333336,166.66666666666669
0,A,30,320000,43,33.333333333333336,1433.3333333333335
1,A,30,320000,15,33.333333333333336,500.00000000000006
0,A,30,330000,43,33.333333333333336,1433.3333333333335
1,A,30,330000,15,33.333333333333336,500.00000000000006
0,A,30,335000,45,33.333333333333336,1500.0
0,A,30,345000,45,33.333333333333336,1500.0
1,A,30,345000,15,33.333333333333336,500.00000000000006
0,A,30,360000,45,33.333333333333336,1500.0
1,A,30,360000,15,33.333333333333336,500.00000000000006
0,A,30,365000,47,33.333333333333336,1566.6666666666667
0,A,30,375000,47,33.333333333333336,1566.6666666666667
1,A,30,375000,15,33.333333333333336,500.00000000000006
0,A,30,380000,52,33.333333333333336,1733.3333333333335
0,A,30,390000,52,33.333333333333336,1733.3333333333335
1,A,30,390000,15,33.333333333333336,500.00000000000006
0,A,30,395000,54,33.333333333333336,1800.0000000000002
1,A,30,395000,17,33.333333333333336,566.6666666666667
0,A,30,405000,54,33.333333333333336,1800.0000000000002
1,A,30,405000,17,33.333333333333336,566.6666666666667
0,A,30,410000,56,33.333333333333336,1866.6666666666667
0,A,30,420000,56,33.333333333333336,1866.6666666666667
1,A,30,420000,17,33.333333333333336,566.6666666666667
0,A,30,435000,56,33.333333333333336,1866.6666666666667
1,A,30,435000,17,33.333333333333336,566.6666666666667
1,A,30,443000,16,33.333333333333336,533.3333333333334
0,A,30,450000,56,33.333333333333336,1866.6666666666667
1,A,30,450000,16,33.333333333333336,533.3333333333334
0,A,30,458000,50,33.333333333333336,1666.6666666666667
0,A,30,465000,50,33.333333333333336,1666.6666666666667
1,A,30,465000,16,33.333333333333336,533.3333333333334
0,A,30,473000,23,33.333333333333336,766.6666666666667
0,A,30,480000,23,33.333333333333336,766.6666666666667
1,A,30,480000,16,33.333333333333336,533.3333333333334
0,A,30,488000,18,33.333333333333336,600.0
0,A,30,495000,18,33.333333333333336,600.0
1,A,30,495000,16,33.333333333333336,533.3333333333334
0,A,30,503000,17,33.333333333333336,566.6666666666667
0,A,30,510000,17,33.333333333333336,566.6666666666667
1,A,30,510000,16,33.333333333333336,533.3333333333334
0,A,30,525000,17,33.333333333333336,566.6666666666667
1,A,30,525000,16,33.333333333333336,533.3333333333334
0,A,30,533000,16,33.333333333333336,533.3333333333334
0,A,30,540000,16,33.333333333333336,533.3333333333334
1,A,30,540000,16,33.333333333333336,533.3333333333334
0,A,30,555000,16,33.333333333333336,533.3333333333334
1,A,30,555000,16,33.333333333333336,533.3333333333334
0,A,30,570000,16,33.333333333333336,533.3333333333334
1,A,30,570000,16,33.333333333333336,533.3333333333334
0,A,30,585000,16,33.333333333333336,533.3333333333334
1,A,30,585000,16,33.333333333333336,533.3333333333334
0,A,30,600000,16,33.333333333333336,533.3333333333334
1,A,30,600000,16,33.333333333333336,533.3333333333334
0,A,30,615000,16,33.333333333333336,533.3333333333334
1,A,30,615000,16,33.333333333333336,533.3333333333334
0,A,30,630000,16,33.333333333333336,533.3333333333334
1,A,30,630000,16,33.333333333333336,533.3333333333334
1,A,30,638000,14,33.333333333333336,466.6666666666667
0,A,30,645000,16,33.333333333333336,533.3333333333334
1,A,30,645000,14,33.333333333333336,466.6666666666667
1,A,30,653000,13,33.333333333333336,433.33333333333337
0,A,30,660000,16,33.333333333333336,533.3333333333334
1,A,30,660000,13,33.333333333333336,433.33333333333337
1,A,30,668000,10,33.333333333333336,333.33333333333337
0,A,30,675000,16,33.333333333333336,533.3333333333334
1,A,30,675000,10,33.333333333333336,333.33333333333337
1,A,30,683000,7,33.333333333333336,233.33333333333334
0,A,30,690000,16,33.333333333333336,533.3333333333334
1,A,30,690000,7,33.333333333333336,233.33333333333334
1,A,30,698000,5,33.333333333333336,166.66666666666669
0,A,30,705000,16,33.333333333333336,533.3333333333334
1,A,30,705000,5,33.333333333333336,166.66666666666669
0,A,30,720000,16,33.333333333333336,533.3333333333334
1,A,30,720000,5,33.333333333333336,166.66666666666669
0,A,30,735000,16,33.333333333333336,533.3333333333334
1,A,30,735000,5,33.333333333333336,166.66666666666669
1,A,30,740000,13,33.333333333333336,433.33333333333337
0,A,30,740000,52,33.333333333333336,1733.3333333333335
0,A,30,750000,52,33.333333333333336,1733.3333333333335
1,A,30,750000,13,33.333333333333336,433.33333333333337
0,A,30,765000,52,33.333333333333336,1733.3333333333335
1,A,30,765000,13,33.333333333333336,433.33333333333337
0,A,30,770000,53,33.333333333333336,1766.6666666666667
0,A,30,780000,53,33.333333333333336,1766.6666666666667
1,A,30,780000,13,33.333333333333336,433.33333333333337
0,A,30,795000,53,33.333333333333336,1766.6666666666667
1,A,30,795000,13,33.333333333333336,433.33333333333337
1,A,30,800000,14,33.333333333333336,466.6666666666667
1,A,30,803000,13,33.333333333333336,433.33333333333337
0,A,30,810000,53,33.333333333333336,1766.6666666666667
1,A,30,810000,13,33.333333333333336,433.33333333333337
1,A,30,815000,17,33.333333333333336,566.6666666666667
0,A,30,825000,53,33.333333333333336,1766.6666666666667
1,A,30,825000,17,33.333333333333336,566.6666666666667
1,A,30,833000,15,33.333333333333336,500.00000000000006
