service,processing_time,timestamp,num_replica,rps_per_replica,total_rps(capacity)
A,30,0,3,33.333333333333336,100.0
A,30,90000,3,33.333333333333336,100.0
A,30,105000,3,33.333333333333336,100.0
A,30,110000,4,33.333333333333336,133.33333333333334
A,30,120000,4,33.333333333333336,133.33333333333334
A,30,135000,4,33.333333333333336,133.33333333333334
A,30,150000,4,33.333333333333336,133.33333333333334
A,30,165000,4,33.333333333333336,133.33333333333334
A,30,180000,4,33.333333333333336,133.33333333333334
A,30,195000,4,33.333333333333336,133.33333333333334
A,30,210000,4,33.333333333333336,133.33333333333334
A,30,225000,4,33.333333333333336,133.33333333333334
A,30,240000,4,33.333333333333336,133.33333333333334
A,30,255000,4,33.333333333333336,133.33333333333334
A,30,260000,3,33.333333333333336,100.0
A,30,270000,3,33.333333333333336,100.0
A,30,285000,3,33.333333333333336,100.0
A,30,290000,4,33.333333333333336,133.33333333333334
A,30,300000,4,33.333333333333336,133.33333333333334
A,30,315000,4,33.333333333333336,133.33333333333334
A,30,320000,8,33.333333333333336,266.6666666666667
A,30,330000,8,33.333333333333336,266.6666666666667
A,30,345000,8,33.333333333333336,266.6666666666667
A,30,360000,8,33.333333333333336,266.6666666666667
A,30,375000,8,33.333333333333336,266.6666666666667
A,30,390000,8,33.333333333333336,266.6666666666667
A,30,405000,8,33.333333333333336,266.6666666666667
A,30,420000,8,33.333333333333336,266.6666666666667
A,30,435000,8,33.333333333333336,266.6666666666667
A,30,450000,8,33.333333333333336,266.6666666666667
A,30,465000,8,33.333333333333336,266.6666666666667
A,30,480000,8,33.333333333333336,266.6666666666667
A,30,495000,8,33.333333333333336,266.6666666666667
A,30,510000,8,33.333333333333336,266.6666666666667
A,30,525000,8,33.333333333333336,266.6666666666667
A,30,540000,8,33.333333333333336,266.6666666666667
A,30,555000,8,33.333333333333336,266.6666666666667
A,30,570000,8,33.333333333333336,266.6666666666667
A,30,575000,3,33.333333333333336,100.0
A,30,585000,3,33.333333333333336,100.0
A,30,600000,3,33.333333333333336,100.0
A,30,605000,4,33.333333333333336,133.33333333333334
A,30,615000,4,33.333333333333336,133.33333333333334
A,30,630000,4,33.333333333333336,133.33333333333334
A,30,645000,4,33.333333333333336,133.33333333333334
A,30,660000,4,33.333333333333336,133.33333333333334
A,30,675000,4,33.333333333333336,133.33333333333334
A,30,690000,4,33.333333333333336,133.33333333333334
A,30,705000,4,33.333333333333336,133.33333333333334
A,30,720000,4,33.333333333333336,133.33333333333334
A,30,735000,4,33.333333333333336,133.33333333333334
A,30,740000,8,33.333333333333336,266.6666666666667
A,30,750000,8,33.333333333333336,266.6666666666667
A,30,765000,8,33.333333333333336,266.6666666666667
A,30,780000,8,33.333333333333336,266.6666666666667
A,30,795000,8,33.333333333333336,266.6666666666667
A,30,810000,8,33.333333333333336,266.6666666666667
A,30,825000,8,33.333333333333336,266.6666666666667
A,30,840000,8,33.333333333333336,266.6666666666667
A,30,855000,8,33.333333333333336,266.6666666666667
A,30,870000,8,33.333333333333336,266.6666666666667
A,30,875000,3,33.333333333333336,100.0
A,30,885000,3,33.333333333333336,100.0
A,30,900000,3,33.333333333333336,100.0
A,30,915000,3,33.333333333333336,100.0
A,30,920000,4,33.333333333333336,133.33333333333334
A,30,930000,4,33.333333333333336,133.33333333333334
A,30,945000,4,33.333333333333336,133.33333333333334
A,30,960000,4,33.333333333333336,133.33333333333334
A,30,975000,4,33.333333333333336,133.33333333333334
A,30,990000,4,33.333333333333336,133.33333333333334
A,30,1005000,4,33.333333333333336,133.33333333333334
A,30,1020000,4,33.333333333333336,133.33333333333334
A,30,1035000,4,33.333333333333336,133.33333333333334
A,30,1050000,4,33.333333333333336,133.33333333333334
A,30,1065000,4,33.333333333333336,133.33333333333334
A,30,1080000,4,33.333333333333336,133.33333333333334
A,30,1095000,4,33.333333333333336,133.33333333333334
A,30,1110000,4,33.333333333333336,133.33333333333334
A,30,1125000,4,33.333333333333336,133.33333333333334
A,30,1140000,4,33.333333333333336,133.33333333333334
A,30,1155000,4,33.333333333333336,133.33333333333334
A,30,1170000,4,33.333333333333336,133.33333333333334
A,30,1185000,4,33.333333333333336,133.33333333333334
A,30,1200000,4,33.333333333333336,133.33333333333334
A,30,1215000,4,33.333333333333336,133.33333333333334
A,30,1230000,4,33.333333333333336,133.33333333333334
A,30,1245000,4,33.333333333333336,133.33333333333334
A,30,1260000,4,33.333333333333336,133.33333333333334
A,30,1275000,4,33.333333333333336,133.33333333333334
A,30,1290000,4,33.333333333333336,133.33333333333334
B,10,90000,1,100.0,100.0
B,10,105000,1,100.0,100.0
B,10,110000,2,100.0,200.0
B,10,120000,2,100.0,200.0
B,10,135000,2,100.0,200.0
B,10,150000,2,100.0,200.0
B,10,165000,2,100.0,200.0
B,10,180000,2,100.0,200.0
B,10,195000,2,100.0,200.0
B,10,210000,2,100.0,200.0
B,10,225000,2,100.0,200.0
B,10,240000,2,100.0,200.0
B,10,255000,2,100.0,200.0
B,10,270000,2,100.0,200.0
B,10,285000,2,100.0,200.0
B,10,300000,2,100.0,200.0
B,10,315000,2,100.0,200.0
B,10,320000,3,100.0,300.0
B,10,330000,3,100.0,300.0
B,10,335000,4,100.0,400.0
B,10,345000,4,100.0,400.0
B,10,360000,4,100.0,400.0
B,10,375000,4,100.0,400.0
B,10,390000,4,100.0,400.0
B,10,405000,4,100.0,400.0
B,10,420000,4,100.0,400.0
B,10,435000,4,100.0,400.0
B,10,450000,4,100.0,400.0
B,10,465000,4,100.0,400.0
B,10,480000,4,100.0,400.0
B,10,495000,4,100.0,400.0
B,10,510000,4,100.0,400.0
B,10,525000,4,100.0,400.0
B,10,540000,4,100.0,400.0
B,10,555000,4,100.0,400.0
B,10,570000,4,100.0,400.0
B,10,585000,4,100.0,400.0
B,10,600000,4,100.0,400.0
B,10,615000,4,100.0,400.0
B,10,630000,4,100.0,400.0
B,10,645000,4,100.0,400.0
B,10,660000,4,100.0,400.0
B,10,675000,4,100.0,400.0
B,10,690000,4,100.0,400.0
B,10,705000,4,100.0,400.0
B,10,720000,4,100.0,400.0
B,10,735000,4,100.0,400.0
B,10,750000,4,100.0,400.0
B,10,765000,4,100.0,400.0
B,10,780000,4,100.0,400.0
B,10,795000,4,100.0,400.0
B,10,810000,4,100.0,400.0
B,10,825000,4,100.0,400.0
B,10,840000,4,100.0,400.0
B,10,855000,4,100.0,400.0
B,10,870000,4,100.0,400.0
B,10,885000,4,100.0,400.0
B,10,900000,4,100.0,400.0
B,10,915000,4,100.0,400.0
B,10,930000,4,100.0,400.0
B,10,945000,4,100.0,400.0
B,10,960000,4,100.0,400.0
B,10,975000,4,100.0,400.0
B,10,990000,4,100.0,400.0
B,10,1005000,4,100.0,400.0
B,10,1020000,4,100.0,400.0
B,10,1035000,4,100.0,400.0
B,10,1050000,4,100.0,400.0
B,10,1065000,4,100.0,400.0
B,10,1080000,4,100.0,400.0
B,10,1095000,4,100.0,400.0
B,10,1110000,4,100.0,400.0
B,10,1125000,4,100.0,400.0
B,10,1140000,4,100.0,400.0
B,10,1155000,4,100.0,400.0
B,10,1170000,4,100.0,400.0
B,10,1185000,4,100.0,400.0
B,10,1190000,2,100.0,200.0
B,10,1200000,2,100.0,200.0
B,10,1215000,2,100.0,200.0
B,10,1230000,2,100.0,200.0
B,10,1245000,2,100.0,200.0
B,10,1260000,2,100.0,200.0
B,10,1275000,2,100.0,200.0
B,10,1290000,2,100.0,200.0
C,25,90000,2,40.0,80.0
C,25,95000,3,40.0,120.0
C,25,105000,3,40.0,120.0
C,25,120000,3,40.0,120.0
C,25,135000,3,40.0,120.0
C,25,150000,3,40.0,120.0
C,25,165000,3,40.0,120.0
C,25,180000,3,40.0,120.0
C,25,195000,3,40.0,120.0
C,25,210000,3,40.0,120.0
C,25,225000,3,40.0,120.0
C,25,240000,3,40.0,120.0
C,25,255000,3,40.0,120.0
C,25,270000,3,40.0,120.0
C,25,285000,3,40.0,120.0
C,25,300000,3,40.0,120.0
C,25,315000,3,40.0,120.0
C,25,320000,7,40.0,280.0
C,25,330000,7,40.0,280.0
C,25,335000,9,40.0,360.0
C,25,345000,9,40.0,360.0
C,25,360000,9,40.0,360.0
C,25,375000,9,40.0,360.0
C,25,390000,9,40.0,360.0
C,25,405000,9,40.0,360.0
C,25,420000,9,40.0,360.0
C,25,435000,9,40.0,360.0
C,25,450000,9,40.0,360.0
C,25,465000,9,40.0,360.0
C,25,480000,9,40.0,360.0
C,25,495000,9,40.0,360.0
C,25,510000,9,40.0,360.0
C,25,525000,9,40.0,360.0
C,25,540000,9,40.0,360.0
C,25,555000,9,40.0,360.0
C,25,570000,9,40.0,360.0
C,25,585000,9,40.0,360.0
C,25,600000,9,40.0,360.0
C,25,615000,9,40.0,360.0
C,25,630000,9,40.0,360.0
C,25,645000,9,40.0,360.0
C,25,660000,9,40.0,360.0
C,25,675000,9,40.0,360.0
C,25,690000,9,40.0,360.0
C,25,705000,9,40.0,360.0
C,25,720000,9,40.0,360.0
C,25,735000,9,40.0,360.0
C,25,750000,9,40.0,360.0
C,25,765000,9,40.0,360.0
C,25,780000,9,40.0,360.0
C,25,795000,9,40.0,360.0
C,25,810000,9,40.0,360.0
C,25,825000,9,40.0,360.0
C,25,840000,9,40.0,360.0
C,25,855000,9,40.0,360.0
C,25,870000,9,40.0,360.0
C,25,885000,9,40.0,360.0
C,25,900000,9,40.0,360.0
C,25,915000,9,40.0,360.0
C,25,930000,9,40.0,360.0
C,25,945000,9,40.0,360.0
C,25,960000,9,40.0,360.0
C,25,975000,9,40.0,360.0
C,25,990000,9,40.0,360.0
C,25,1005000,9,40.0,360.0
C,25,1020000,9,40.0,360.0
C,25,1035000,9,40.0,360.0
C,25,1050000,9,40.0,360.0
C,25,1065000,9,40.0,360.0
C,25,1080000,9,40.0,360.0
C,25,1095000,9,40.0,360.0
C,25,1110000,9,40.0,360.0
C,25,1125000,9,40.0,360.0
C,25,1140000,9,40.0,360.0
C,25,1155000,9,40.0,360.0
C,25,1170000,9,40.0,360.0
C,25,1185000,9,40.0,360.0
C,25,1200000,9,40.0,360.0
C,25,1215000,9,40.0,360.0
C,25,1230000,9,40.0,360.0
C,25,1245000,9,40.0,360.0
C,25,1260000,9,40.0,360.0
C,25,1275000,9,40.0,360.0
C,25,1290000,9,40.0,360.0
D,40,90000,4,25.0,100.0
D,40,105000,4,25.0,100.0
D,40,110000,5,25.0,125.0
D,40,120000,5,25.0,125.0
D,40,135000,5,25.0,125.0
D,40,150000,5,25.0,125.0
D,40,165000,5,25.0,125.0
D,40,180000,5,25.0,125.0
D,40,195000,5,25.0,125.0
D,40,210000,5,25.0,125.0
D,40,225000,5,25.0,125.0
D,40,240000,5,25.0,125.0
D,40,255000,5,25.0,125.0
D,40,270000,5,25.0,125.0
D,40,285000,5,25.0,125.0
D,40,300000,5,25.0,125.0
D,40,315000,5,25.0,125.0
D,40,320000,11,25.0,275.0
D,40,330000,11,25.0,275.0
D,40,335000,14,25.0,350.0
D,40,345000,14,25.0,350.0
D,40,360000,14,25.0,350.0
D,40,375000,14,25.0,350.0
D,40,390000,14,25.0,350.0
D,40,405000,14,25.0,350.0
D,40,420000,14,25.0,350.0
D,40,435000,14,25.0,350.0
D,40,450000,14,25.0,350.0
D,40,465000,14,25.0,350.0
D,40,480000,14,25.0,350.0
D,40,495000,14,25.0,350.0
D,40,510000,14,25.0,350.0
D,40,525000,14,25.0,350.0
D,40,540000,14,25.0,350.0
D,40,555000,14,25.0,350.0
D,40,570000,14,25.0,350.0
D,40,585000,14,25.0,350.0
D,40,600000,14,25.0,350.0
D,40,615000,14,25.0,350.0
D,40,630000,14,25.0,350.0
D,40,645000,14,25.0,350.0
D,40,660000,14,25.0,350.0
D,40,675000,14,25.0,350.0
D,40,690000,14,25.0,350.0
D,40,705000,14,25.0,350.0
D,40,720000,14,25.0,350.0
D,40,735000,14,25.0,350.0
D,40,750000,14,25.0,350.0
D,40,765000,14,25.0,350.0
D,40,780000,14,25.0,350.0
D,40,795000,14,25.0,350.0
D,40,810000,14,25.0,350.0
D,40,825000,14,25.0,350.0
D,40,840000,14,25.0,350.0
D,40,855000,14,25.0,350.0
D,40,870000,14,25.0,350.0
D,40,885000,14,25.0,350.0
D,40,900000,14,25.0,350.0
D,40,915000,14,25.0,350.0
D,40,930000,14,25.0,350.0
D,40,945000,14,25.0,350.0
D,40,960000,14,25.0,350.0
D,40,975000,14,25.0,350.0
D,40,990000,14,25.0,350.0
D,40,1005000,14,25.0,350.0
D,40,1020000,14,25.0,350.0
D,40,1035000,14,25.0,350.0
D,40,1050000,14,25.0,350.0
D,40,1065000,14,25.0,350.0
D,40,1080000,14,25.0,350.0
D,40,1095000,14,25.0,350.0
D,40,1110000,14,25.0,350.0
D,40,1125000,14,25.0,350.0
D,40,1140000,14,25.0,350.0
D,40,1155000,14,25.0,350.0
D,40,1170000,14,25.0,350.0
D,40,1185000,14,25.0,350.0
D,40,1200000,14,25.0,350.0
D,40,1215000,14,25.0,350.0
D,40,1230000,14,25.0,350.0
D,40,1245000,14,25.0,350.0
D,40,1260000,14,25.0,350.0
D,40,1275000,14,25.0,350.0
D,40,1290000,14,25.0,350.0
E,30,90000,3,33.333333333333336,100.0
E,30,105000,3,33.333333333333336,100.0
E,30,110000,4,33.333333333333336,133.33333333333334
E,30,120000,4,33.333333333333336,133.33333333333334
E,30,135000,4,33.333333333333336,133.33333333333334
E,30,150000,4,33.333333333333336,133.33333333333334
E,30,165000,4,33.333333333333336,133.33333333333334
E,30,180000,4,33.333333333333336,133.33333333333334
E,30,195000,4,33.333333333333336,133.33333333333334
E,30,210000,4,33.333333333333336,133.33333333333334
E,30,225000,4,33.333333333333336,133.33333333333334
E,30,240000,4,33.333333333333336,133.33333333333334
E,30,255000,4,33.333333333333336,133.33333333333334
E,30,270000,4,33.333333333333336,133.33333333333334
E,30,285000,4,33.333333333333336,133.33333333333334
E,30,300000,4,33.333333333333336,133.33333333333334
E,30,315000,4,33.333333333333336,133.33333333333334
E,30,320000,8,33.333333333333336,266.6666666666667
E,30,330000,8,33.333333333333336,266.6666666666667
E,30,335000,11,33.333333333333336,366.6666666666667
E,30,345000,11,33.333333333333336,366.6666666666667
E,30,360000,11,33.333333333333336,366.6666666666667
E,30,375000,11,33.333333333333336,366.6666666666667
E,30,390000,11,33.333333333333336,366.6666666666667
E,30,405000,11,33.333333333333336,366.6666666666667
E,30,420000,11,33.333333333333336,366.6666666666667
E,30,435000,11,33.333333333333336,366.6666666666667
E,30,450000,11,33.333333333333336,366.6666666666667
E,30,465000,11,33.333333333333336,366.6666666666667
E,30,480000,11,33.333333333333336,366.6666666666667
E,30,495000,11,33.333333333333336,366.6666666666667
E,30,510000,11,33.333333333333336,366.6666666666667
E,30,525000,11,33.333333333333336,366.6666666666667
E,30,540000,11,33.333333333333336,366.6666666666667
E,30,555000,11,33.333333333333336,366.6666666666667
E,30,570000,11,33.333333333333336,366.6666666666667
E,30,585000,11,33.333333333333336,366.6666666666667
E,30,600000,11,33.333333333333336,366.6666666666667
E,30,615000,11,33.333333333333336,366.6666666666667
E,30,630000,11,33.333333333333336,366.6666666666667
E,30,645000,11,33.333333333333336,366.6666666666667
E,30,660000,11,33.333333333333336,366.6666666666667
E,30,675000,11,33.333333333333336,366.6666666666667
E,30,690000,11,33.333333333333336,366.6666666666667
E,30,705000,11,33.333333333333336,366.6666666666667
E,30,720000,11,33.333333333333336,366.6666666666667
E,30,735000,11,33.333333333333336,366.6666666666667
E,30,750000,11,33.333333333333336,366.6666666666667
E,30,765000,11,33.333333333333336,366.6666666666667
E,30,780000,11,33.333333333333336,366.6666666666667
E,30,795000,11,33.333333333333336,366.6666666666667
E,30,810000,11,33.333333333333336,366.6666666666667
E,30,825000,11,33.333333333333336,366.6666666666667
E,30,840000,11,33.333333333333336,366.6666666666667
E,30,855000,11,33.333333333333336,366.6666666666667
E,30,870000,11,33.333333333333336,366.6666666666667
E,30,885000,11,33.333333333333336,366.6666666666667
E,30,900000,11,33.333333333333336,366.6666666666667
E,30,915000,11,33.333333333333336,366.6666666666667
E,30,930000,11,33.333333333333336,366.6666666666667
E,30,945000,11,33.333333333333336,366.6666666666667
E,30,960000,11,33.333333333333336,366.6666666666667
E,30,975000,11,33.333333333333336,366.6666666666667
E,30,990000,11,33.333333333333336,366.6666666666667
E,30,1005000,11,33.333333333333336,366.6666666666667
E,30,1020000,11,33.333333333333336,366.6666666666667
E,30,1035000,11,33.333333333333336,366.6666666666667
E,30,1050000,11,33.333333333333336,366.6666666666667
E,30,1065000,11,33.333333333333336,366.6666666666667
E,30,1080000,11,33.333333333333336,366.6666666666667
E,30,1095000,11,33.333333333333336,366.6666666666667
E,30,1110000,11,33.333333333333336,366.6666666666667
E,30,1125000,11,33.333333333333336,366.6666666666667
E,30,1140000,11,33.333333333333336,366.6666666666667
E,30,1155000,11,33.333333333333336,366.6666666666667
E,30,1170000,11,33.333333333333336,366.6666666666667
E,30,1185000,11,33.333333333333336,366.6666666666667
E,30,1200000,11,33.333333333333336,366.6666666666667
E,30,1215000,11,33.333333333333336,366.6666666666667
E,30,1230000,11,33.333333333333336,366.6666666666667
E,30,1245000,11,33.333333333333336,366.6666666666667
E,30,1260000,11,33.333333333333336,366.6666666666667
E,30,1275000,11,33.333333333333336,366.6666666666667
E,30,1290000,11,33.333333333333336,366.6666666666667
F,10,90000,1,100.0,100.0
F,10,105000,1,100.0,100.0
F,10,110000,2,100.0,200.0
F,10,120000,2,100.0,200.0
F,10,135000,2,100.0,200.0
F,10,150000,2,100.0,200.0
F,10,165000,2,100.0,200.0
F,10,180000,2,100.0,200.0
F,10,195000,2,100.0,200.0
F,10,210000,2,100.0,200.0
F,10,225000,2,100.0,200.0
F,10,240000,2,100.0,200.0
F,10,255000,2,100.0,200.0
F,10,270000,2,100.0,200.0
F,10,285000,2,100.0,200.0
F,10,300000,2,100.0,200.0
F,10,315000,2,100.0,200.0
F,10,320000,3,100.0,300.0
F,10,330000,3,100.0,300.0
F,10,335000,4,100.0,400.0
F,10,345000,4,100.0,400.0
F,10,360000,4,100.0,400.0
F,10,375000,4,100.0,400.0
F,10,390000,4,100.0,400.0
F,10,405000,4,100.0,400.0
F,10,420000,4,100.0,400.0
F,10,435000,4,100.0,400.0
F,10,450000,4,100.0,400.0
F,10,465000,4,100.0,400.0
F,10,480000,4,100.0,400.0
F,10,495000,4,100.0,400.0
F,10,510000,4,100.0,400.0
F,10,525000,4,100.0,400.0
F,10,540000,4,100.0,400.0
F,10,555000,4,100.0,400.0
F,10,570000,4,100.0,400.0
F,10,585000,4,100.0,400.0
F,10,600000,4,100.0,400.0
F,10,615000,4,100.0,400.0
F,10,630000,4,100.0,400.0
F,10,645000,4,100.0,400.0
F,10,660000,4,100.0,400.0
F,10,675000,4,100.0,400.0
F,10,690000,4,100.0,400.0
F,10,705000,4,100.0,400.0
F,10,720000,4,100.0,400.0
F,10,735000,4,100.0,400.0
F,10,750000,4,100.0,400.0
F,10,765000,4,100.0,400.0
F,10,780000,4,100.0,400.0
F,10,795000,4,100.0,400.0
F,10,810000,4,100.0,400.0
F,10,825000,4,100.0,400.0
F,10,840000,4,100.0,400.0
F,10,855000,4,100.0,400.0
F,10,870000,4,100.0,400.0
F,10,885000,4,100.0,400.0
F,10,900000,4,100.0,400.0
F,10,915000,4,100.0,400.0
F,10,930000,4,100.0,400.0
F,10,945000,4,100.0,400.0
F,10,960000,4,100.0,400.0
F,10,975000,4,100.0,400.0
F,10,990000,4,100.0,400.0
F,10,1005000,4,100.0,400.0
F,10,1020000,4,100.0,400.0
F,10,1035000,4,100.0,400.0
F,10,1050000,4,100.0,400.0
F,10,1065000,4,100.0,400.0
F,10,1080000,4,100.0,400.0
F,10,1095000,4,100.0,400.0
F,10,1110000,4,100.0,400.0
F,10,1125000,4,100.0,400.0
F,10,1140000,4,100.0,400.0
F,10,1155000,4,100.0,400.0
F,10,1170000,4,100.0,400.0
F,10,1185000,4,100.0,400.0
F,10,1200000,4,100.0,400.0
F,10,1215000,4,100.0,400.0
F,10,1230000,4,100.0,400.0
F,10,1245000,4,100.0,400.0
F,10,1260000,4,100.0,400.0
F,10,1275000,4,100.0,400.0
F,10,1290000,4,100.0,400.0
