cluster_id,service,processing_time,timestamp,num_replica,rps_per_replica,capacity
0,A,30,0,4,33.333333333333336,133.33333333333334
1,A,30,0,3,33.333333333333336,100.0
0,A,30,0,4,33.333333333333336,133.33333333333334
1,A,30,0,3,33.333333333333336,100.0
0,A,30,15000,4,33.333333333333336,133.33333333333334
1,A,30,15000,3,33.333333333333336,100.0
0,A,30,20000,9,33.333333333333336,300.0
1,A,30,20000,8,33.333333333333336,266.6666666666667
0,A,30,30000,9,33.333333333333336,300.0
1,A,30,30000,8,33.333333333333336,266.6666666666667
1,A,30,35000,9,33.333333333333336,300.0
0,A,30,35000,10,33.333333333333336,333.33333333333337
0,A,30,45000,10,33.333333333333336,333.33333333333337
1,A,30,45000,9,33.333333333333336,300.0
0,A,30,60000,10,33.333333333333336,333.33333333333337
1,A,30,60000,9,33.333333333333336,300.0
0,A,30,65000,12,33.333333333333336,400.0
0,A,30,75000,12,33.333333333333336,400.0
1,A,30,75000,9,33.333333333333336,300.0
1,A,30,80000,10,33.333333333333336,333.33333333333337
0,A,30,90000,12,33.333333333333336,400.0
1,A,30,90000,10,33.333333333333336,333.33333333333337
1,A,30,98000,7,33.333333333333336,233.33333333333334
0,A,30,98000,6,33.333333333333336,200.0
0,A,30,105000,6,33.333333333333336,200.0
1,A,30,105000,7,33.333333333333336,233.33333333333334
1,A,30,110000,9,33.333333333333336,300.0
0,A,30,120000,6,33.333333333333336,200.0
1,A,30,120000,9,33.333333333333336,300.0
0,A,30,135000,6,33.333333333333336,200.0
1,A,30,135000,9,33.333333333333336,300.0
0,A,30,143000,5,33.333333333333336,166.66666666666669
0,A,30,150000,5,33.333333333333336,166.66666666666669
1,A,30,150000,9,33.333333333333336,300.0
0,A,30,158000,4,33.333333333333336,133.33333333333334
0,A,30,165000,4,33.333333333333336,133.33333333333334
1,A,30,165000,9,33.333333333333336,300.0
0,A,30,180000,4,33.333333333333336,133.33333333333334
1,A,30,180000,9,33.333333333333336,300.0
0,A,30,195000,4,33.333333333333336,133.33333333333334
1,A,30,195000,9,33.333333333333336,300.0
0,A,30,200000,6,33.333333333333336,200.0
1,A,30,200000,10,33.333333333333336,333.33333333333337
0,A,30,210000,6,33.333333333333336,200.0
1,A,30,210000,10,33.333333333333336,333.33333333333337
0,A,30,225000,6,33.333333333333336,200.0
1,A,30,225000,10,33.333333333333336,333.33333333333337
0,A,30,230000,7,33.333333333333336,233.33333333333334
0,A,30,240000,7,33.333333333333336,233.33333333333334
1,A,30,240000,10,33.333333333333336,333.33333333333337
0,A,30,255000,7,33.333333333333336,233.33333333333334
1,A,30,255000,10,33.333333333333336,333.33333333333337
0,A,30,260000,10,33.333333333333336,333.33333333333337
0,A,30,270000,10,33.333333333333336,333.33333333333337
1,A,30,270000,10,33.333333333333336,333.33333333333337
0,A,30,285000,10,33.333333333333336,333.33333333333337
1,A,30,285000,10,33.333333333333336,333.33333333333337
0,A,30,300000,10,33.333333333333336,333.33333333333337
1,A,30,300000,10,33.333333333333336,333.33333333333337
0,A,30,315000,10,33.333333333333336,333.33333333333337
1,A,30,315000,10,33.333333333333336,333.33333333333337
0,A,30,320000,46,33.333333333333336,1533.3333333333335
0,A,30,330000,46,33.333333333333336,1533.3333333333335
1,A,30,330000,10,33.333333333333336,333.33333333333337
1,A,30,338000,8,33.333333333333336,266.6666666666667
0,A,30,345000,46,33.333333333333336,1533.3333333333335
1,A,30,345000,8,33.333333333333336,266.6666666666667
0,A,30,350000,47,33.333333333333336,1566.6666666666667
0,A,30,360000,47,33.333333333333336,1566.6666666666667
1,A,30,360000,8,33.333333333333336,266.6666666666667
1,A,30,365000,9,33.333333333333336,300.0
0,A,30,365000,49,33.333333333333336,1633.3333333333335
0,A,30,375000,49,33.333333333333336,1633.3333333333335
1,A,30,375000,9,33.333333333333336,300.0
0,A,30,380000,61,33.333333333333336,2033.3333333333335
0,A,30,390000,61,33.333333333333336,2033.3333333333335
1,A,30,390000,9,33.333333333333336,300.0
0,A,30,395000,63,33.333333333333336,2100.0
0,A,30,405000,63,33.333333333333336,2100.0
1,A,30,405000,9,33.333333333333336,300.0
0,A,30,410000,64,33.333333333333336,2133.3333333333335
0,A,30,420000,64,33.333333333333336,2133.3333333333335
1,A,30,420000,9,33.333333333333336,300.0
0,A,30,435000,64,33.333333333333336,2133.3333333333335
1,A,30,435000,9,33.333333333333336,300.0
1,A,30,440000,10,33.333333333333336,333.33333333333337
0,A,30,450000,64,33.333333333333336,2133.3333333333335
1,A,30,450000,10,33.333333333333336,333.33333333333337
0,A,30,458000,21,33.333333333333336,700.0
0,A,30,465000,21,33.333333333333336,700.0
1,A,30,465000,10,33.333333333333336,333.33333333333337
1,A,30,470000,11,33.333333333333336,366.6666666666667
0,A,30,473000,19,33.333333333333336,633.3333333333334
0,A,30,480000,19,33.333333333333336,633.3333333333334
1,A,30,480000,11,33.333333333333336,366.6666666666667
1,A,30,488000,10,33.333333333333336,333.33333333333337
0,A,30,495000,19,33.333333333333336,633.3333333333334
1,A,30,495000,10,33.333333333333336,333.33333333333337
0,A,30,510000,19,33.333333333333336,633.3333333333334
1,A,30,510000,10,33.333333333333336,333.33333333333337
0,A,30,525000,19,33.333333333333336,633.3333333333334
1,A,30,525000,10,33.333333333333336,333.33333333333337
0,A,30,540000,19,33.333333333333336,633.3333333333334
1,A,30,540000,10,33.333333333333336,333.33333333333337
0,A,30,555000,19,33.333333333333336,633.3333333333334
1,A,30,555000,10,33.333333333333336,333.33333333333337
0,A,30,560000,24,33.333333333333336,800.0
0,A,30,570000,24,33.333333333333336,800.0
1,A,30,570000,10,33.333333333333336,333.33333333333337
0,A,30,585000,24,33.333333333333336,800.0
1,A,30,585000,10,33.333333333333336,333.33333333333337
0,A,30,600000,24,33.333333333333336,800.0
1,A,30,600000,10,33.333333333333336,333.33333333333337
0,A,30,615000,24,33.333333333333336,800.0
1,A,30,615000,10,33.333333333333336,333.33333333333337
0,A,30,630000,24,33.333333333333336,800.0
1,A,30,630000,10,33.333333333333336,333.33333333333337
0,A,30,638000,13,33.333333333333336,433.33333333333337
0,A,30,645000,13,33.333333333333336,433.33333333333337
1,A,30,645000,10,33.333333333333336,333.33333333333337
0,A,30,660000,13,33.333333333333336,433.33333333333337
1,A,30,660000,10,33.333333333333336,333.33333333333337
0,A,30,675000,13,33.333333333333336,433.33333333333337
1,A,30,675000,10,33.333333333333336,333.33333333333337
0,A,30,690000,13,33.333333333333336,433.33333333333337
1,A,30,690000,10,33.333333333333336,333.33333333333337
0,A,30,698000,11,33.333333333333336,366.6666666666667
0,A,30,705000,11,33.333333333333336,366.6666666666667
1,A,30,705000,10,33.333333333333336,333.33333333333337
0,A,30,720000,11,33.333333333333336,366.6666666666667
1,A,30,720000,10,33.333333333333336,333.33333333333337
1,A,30,728000,9,33.333333333333336,300.0
0,A,30,735000,11,33.333333333333336,366.6666666666667
1,A,30,735000,9,33.333333333333336,300.0
0,A,30,740000,61,33.333333333333336,2033.3333333333335
0,A,30,750000,61,33.333333333333336,2033.3333333333335
1,A,30,750000,9,33.333333333333336,300.0
0,A,30,765000,61,33.333333333333336,2033.3333333333335
1,A,30,765000,9,33.333333333333336,300.0
0,A,30,780000,61,33.333333333333336,2033.3333333333335
1,A,30,780000,9,33.333333333333336,300.0
0,A,30,795000,61,33.333333333333336,2033.3333333333335
1,A,30,795000,9,33.333333333333336,300.0
0,A,30,810000,61,33.333333333333336,2033.3333333333335
1,A,30,810000,9,33.333333333333336,300.0
0,A,30,825000,61,33.333333333333336,2033.3333333333335
1,A,30,825000,9,33.333333333333336,300.0
0,A,30,840000,61,33.333333333333336,2033.3333333333335
1,A,30,840000,9,33.333333333333336,300.0
0,A,30,855000,61,33.333333333333336,2033.3333333333335
1,A,30,855000,9,33.333333333333336,300.0
0,A,30,870000,61,33.333333333333336,2033.3333333333335
1,A,30,870000,9,33.333333333333336,300.0
0,A,30,878000,39,33.333333333333336,1300.0
0,A,30,885000,39,33.333333333333336,1300.0
